type	id	monsters	exp	produce	gold	tired	nightmare	consume	power	help_hero
1	164	[{155,1},{155,3},{155,7},{155,8},{155,9}]	6789	[{2,1,164}]	1595	6			46117
1	165	[{155,1},{155,3},{9,8},{155,4},{155,6}]	6847	[{2,3,165}]	1600	8	20055		46688
1	166	[{156,1},{156,3},{156,7},{156,8},{156,9}]	6905	[{2,1,166}]	1605	6			47259
1	167	[{156,1},{156,3},{156,7},{156,8},{156,9}]	6963	[{2,1,167}]	1610	6			47831
1	168	[{156,1},{156,3},{158,5},{156,7},{156,9}]	7022	[{2,3,168}]	1615	8	20056		48545
1	169	[{157,1},{157,3},{157,7},{157,8},{157,9}]	7081	[{2,1,169}]	1620	6			49258
1	170	[{157,1},{157,3},{157,7},{157,8},{157,9}]	7140	[{2,1,170}]	1625	6			49972
1	171	[{157,2},{157,8},{4,5},{157,4},{157,6}]	7199	[{2,3,171}]	1630	8	20057		50686
1	172	[{160,1},{160,3},{160,7},{160,8},{160,9}]	7258	[{2,1,172}]	1635	6			51400
1	173	[{160,1},{160,3},{160,7},{160,8},{160,9}]	7317	[{2,1,173}]	1640	6			52114
1	174	[{160,4},{160,6},{159,8},{160,7},{160,9}]	7377	[{2,3,174}]	1645	8	20058		52828
1	175	[{90,1},{90,3},{90,7},{90,8},{90,9}]	7437	[{2,1,175}]	1650	6			53542
1	176	[{90,1},{90,3},{90,7},{90,8},{90,9}]	7497	[{2,1,176}]	1655	6			54256
1	177	[{90,1},{90,3},{161,8},{90,4},{90,6}]	7557	[{2,3,177}]	1660	8	20059		54970
1	178	[{162,1},{162,3},{162,7},{162,8},{162,9}]	7618	[{2,1,178}]	1665	6			58468
1	179	[{162,1},{162,3},{162,7},{162,8},{162,9}]	7679	[{2,1,179}]	1670	6			59219
1	180	[{162,4},{162,6},{163,2},{162,7},{162,9}]	7740	[{2,3,180}]	1675	8	20060		59967
1	181	[{164,1},{164,3},{164,7},{164,8},{164,9}]	7801	[{2,1,181}]	1680	7			60867
1	182	[{164,1},{164,3},{164,7},{164,8},{164,9}]	7862	[{2,1,182}]	1685	7			61766
1	183	[{164,1},{164,3},{39,5},{164,7},{164,9}]	7923	[{2,3,183}]	1690	9	20061		62666
1	184	[{165,1},{165,3},{165,7},{165,8},{165,9}]	7985	[{2,1,184}]	1695	7			63566
1	185	[{165,1},{165,3},{165,7},{165,8},{165,9}]	8047	[{2,1,185}]	1700	7			64465
1	186	[{165,2},{165,8},{166,5},{165,4},{165,6}]	8109	[{2,3,186}]	1705	9	20062		65364
1	187	[{167,1},{167,3},{167,7},{167,8},{167,9}]	8171	[{2,1,187}]	1710	7			66263
1	188	[{167,1},{167,3},{167,5},{167,7},{167,9}]	8234	[{2,1,188}]	1715	7			67164
1	189	[{167,1},{167,3},{168,2},{167,7},{167,9}]	8297	[{2,3,189}]	1720	9	20063		68063
1	190	[{169,1},{169,3},{169,7},{169,8},{169,9}]	8360	[{2,1,190}]	1725	7			72246
1	191	[{169,1},{169,3},{169,7},{169,8},{169,9}]	8423	[{2,1,191}]	1730	7			73346
1	192	[{169,1},{169,3},{170,8},{169,4},{169,6}]	8486	[{2,3,192}]	1735	9	20064		74446
1	193	[{76,1},{76,3},{76,7},{76,8},{76,9}]	8549	[{2,1,193}]	1740	7			75544
1	194	[{76,1},{76,3},{76,7},{76,8},{76,9}]	8613	[{2,1,194}]	1745	7			76644
1	195	[{76,1},{76,2},{77,8},{76,3},{76,5}]	8677	[{2,3,195}]	1750	9	20065		77744
1	196	[{171,1},{171,3},{171,7},{171,8},{171,9}]	8741	[{2,1,196}]	1755	7			78843
1	197	[{171,1},{171,3},{171,7},{171,8},{171,9}]	8805	[{2,1,197}]	1760	7			79942
1	198	[{171,1},{171,3},{2,8},{171,4},{171,6}]	8870	[{2,3,198}]	1765	9	20066		95776
1	199	[{173,1},{173,3},{173,7},{173,8},{173,9}]	8935	[{2,1,199}]	1770	7			97076
1	200	[{173,1},{173,3},{173,7},{173,8},{173,9}]	9000	[{2,1,200}]	1775	7			98375
1	201	[{174,4},{174,6},{180,2},{173,7},{173,9}]	9065	[{2,3,201}]	1780	9	20067		99674
1	202	[{175,1},{175,3},{175,7},{175,8},{175,9}]	9130	[{2,1,202}]	1785	7			100974
1	203	[{175,1},{175,3},{175,7},{175,8},{175,9}]	9195	[{2,1,203}]	1790	7			102273
1	204	[{175,1},{175,3},{176,8},{175,4},{175,6}]	9261	[{2,4,204}]	1895	9	20068		103573
1	205	[{177,1},{177,3},{177,7},{177,8},{177,9}]	9327	[{2,1,205}]	1900	7			105057
1	206	[{177,1},{177,3},{177,7},{177,8},{177,9}]	9393	[{2,1,206}]	1905	7			106543
1	207	[{177,2},{177,4},{178,5},{177,6},{177,8}]	9459	[{2,4,207}]	1910	9	20069		108027
1	208	[{179,1},{179,3},{179,7},{179,8},{179,9}]	9526	[{2,1,208}]	1915	7			109512
1	209	[{179,1},{179,3},{179,7},{179,8},{179,9}]	9593	[{2,1,209}]	1920	7			110997
1	210	[{179,1},{179,3},{180,5},{179,7},{173,9}]	9660	[{2,4,210}]	1925	9	20070		112482
1	211	[{181,1},{181,3},{181,7},{181,8},{181,9}]	9727	[{2,1,211}]	1930	7			113967
1	212	[{181,1},{181,3},{181,7},{181,8},{181,9}]	9794	[{2,1,212}]	1935	7			115452
1	213	[{181,8},{181,1},{182,3},{181,7},{181,9}]	9861	[{2,4,213}]	1940	9	20071		116936
1	214	[{43,1},{43,3},{43,7},{43,8},{43,9}]	9929	[{2,1,214}]	1945	7			118422
1	215	[{43,1},{43,3},{43,7},{43,8},{43,9}]	9997	[{2,1,215}]	1950	7			119906
1	216	[{43,1},{183,7},{182,9},{43,2},{43,3}]	10065	[{2,4,216}]	1955	9	20072		121392
1	217	[{184,1},{184,3},{184,7},{184,8},{184,9}]	10133	[{2,1,217}]	1960	7			122876
1	218	[{184,1},{184,3},{184,7},{184,8},{184,9}]	10202	[{2,1,218}]	1965	7			124361
1	219	[{184,1},{184,3},{105,5},{184,7},{184,9}]	10271	[{2,4,219}]	1970	9	20073		125846
1	220	[{79,1},{79,3},{79,7},{79,8},{79,9}]	10340	[{2,1,220}]	1975	7			127331
1	221	[{79,1},{79,3},{79,7},{79,8},{79,9}]	10409	[{2,1,221}]	1980	7			128816
1	222	[{185,1},{185,3},{103,8},{79,2},{79,5}]	10478	[{2,4,222}]	1985	9	20074		130301
1	223	[{186,1},{186,3},{186,7},{186,8},{186,9}]	10547	[{2,1,223}]	1990	7			131443
1	224	[{186,1},{186,3},{186,7},{186,8},{186,9}]	10617	[{2,1,224}]	1995	7			132585
1	225	[{186,1},{186,3},{187,8},{186,4},{186,6}]	10687	[{2,4,225}]	2000	9	20075		133728
1	226	[{188,1},{188,3},{188,7},{188,8},{188,9}]	10757	[{2,1,226}]	2005	7			134870
1	227	[{188,1},{188,3},{188,7},{188,8},{188,9}]	10827	[{2,1,227}]	2010	7			136012
1	228	[{188,1},{188,3},{189,8},{188,4},{188,6}]	10898	[{2,4,228}]	2015	9	20076		137154
1	229	[{190,1},{190,3},{190,7},{190,8},{190,9}]	10969	[{2,1,229}]	2020	7			138296
1	230	[{190,1},{190,3},{190,7},{190,8},{190,9}]	11040	[{2,1,230}]	2025	7			139439
1	231	[{190,2},{190,4},{191,5},{190,6},{190,8}]	11111	[{2,4,231}]	2030	9	20077		140581
1	232	[{91,1},{91,3},{91,7},{91,8},{91,9}]	11182	[{2,1,232}]	2035	7			141723
1	233	[{91,1},{91,3},{91,7},{91,8},{91,9}]	11253	[{2,1,233}]	2040	7			142865
1	234	[{91,1},{91,3},{192,5},{91,7},{91,9}]	11325	[{2,4,234}]	2045	9	20078		144008
1	235	[{101,1},{101,3},{101,7},{101,8},{101,9}]	11397	[{2,1,235}]	2050	7			145150
1	236	[{101,1},{101,3},{101,7},{101,8},{101,9}]	11469	[{2,1,236}]	2055	7			146292
1	237	[{101,1},{101,3},{195,8},{101,4},{101,6}]	11541	[{2,4,237}]	2060	9	20079		147720
1	238	[{193,1},{193,3},{193,7},{193,8},{193,9}]	11614	[{2,1,238}]	2065	8			149148
1	239	[{193,1},{193,3},{193,7},{193,8},{193,9}]	11687	[{2,1,239}]	2070	8			150576
1	240	[{193,1},{193,3},{194,5},{193,7},{193,9}]	11760	[{2,4,240}]	2075	10	20080		152003
1	241	[{196,1},{196,3},{196,7},{196,8},{196,9}]	11833	[{2,1,241}]	2080	8			153431
1	242	[{196,1},{196,3},{196,7},{196,8},{196,9}]	11906	[{2,1,242}]	2085	8			154859
1	243	[{196,1},{196,3},{197,8},{195,4},{195,6}]	11979	[{2,4,243}]	2090	10	20081		156287
1	244	[{199,1},{199,3},{199,7},{199,8},{199,9}]	12053	[{2,1,244}]	2095	8			157715
1	245	[{199,1},{199,3},{199,7},{199,8},{199,9}]	12127	[{2,1,245}]	2100	8			159142
1	246	[{199,4},{199,6},{200,2},{195,7},{197,9}]	12201	[{2,4,246}]	2105	10	20082		160570
1	247	[{34,1},{34,3},{34,7},{34,8},{34,9}]	12275	[{2,1,247}]	2110	8			161998
1	248	[{34,1},{34,3},{34,7},{34,8},{34,9}]	12350	[{2,1,248}]	2115	8			163426
1	249	[{34,1},{34,3},{206,8},{34,4},{34,6}]	12425	[{2,4,249}]	2120	10	20083		164854
1	250	[{102,1},{102,3},{102,7},{102,8},{102,9}]	12500	[{2,1,250}]	2125	8			166281
1	251	[{102,1},{102,3},{102,7},{102,8},{102,9}]	12575	[{2,1,251}]	2130	8			167709
1	252	[{102,2},{102,4},{204,5},{102,6},{102,8}]	12650	[{2,4,252}]	2135	10	20084		169137
1	253	[{203,1},{203,3},{203,7},{203,8},{203,9}]	12725	[{2,1,253}]	2140	8			170565
1	254	[{203,1},{203,3},{203,7},{203,8},{203,9}]	12801	[{2,1,254}]	2145	8			171993
1	255	[{203,1},{203,3},{208,5},{203,7},{203,9}]	12877	[{2,4,255}]	2150	10	20085		174134
1	256	[{205,1},{205,3},{205,7},{205,8},{205,9}]	12953	[{2,1,256}]	2155	8			176276
1	257	[{205,1},{205,3},{205,7},{205,8},{205,9}]	13029	[{2,1,257}]	2160	8			178418
1	258	[{205,1},{205,3},{213,5},{205,7},{205,9}]	13106	[{2,4,258}]	2165	10	20086		180559
1	259	[{207,1},{207,3},{207,7},{207,8},{207,9}]	13183	[{2,1,259}]	2170	8			182701
1	260	[{207,1},{207,3},{207,7},{207,8},{207,9}]	13260	[{2,1,260}]	2175	8			184843
1	261	[{209,1},{209,3},{208,8},{207,4},{207,6}]	13337	[{2,4,261}]	2180	10	20087		186984
1	262	[{209,1},{209,3},{209,7},{209,8},{209,9}]	13414	[{2,1,262}]	2185	8			189126
1	263	[{209,1},{209,3},{209,7},{209,8},{209,9}]	13491	[{2,1,263}]	2190	8			191268
1	264	[{209,1},{209,3},{210,5},{207,7},{208,9}]	13569	[{2,4,264}]	2195	10	20088		171336
